Name_;Off. Snaps_Num;Receiving_Rec;Receiving_Tgt;Receiving_Y/R;Receiving_Y/Tgt;Receiving_Yds;ST Snaps_Num;Year;Week;Age;Tm;1;Opp;Injured Reserve;*;Inactive;COVID-19 List;Non-Football Injury;Physically Unable to Perform;Exempt List;Suspended;Did Not Play;Win?;Lose?;Tie?;Score-not-counted;Tm-Score;Opp-Score;Day;Month;Dk_Points;Salary;Feet;Inches;Weight(lbs);Last_Def_Total_YDS;Last_Def_Total_YDS/G;Last_Def_Passing_YDS;Last_Def_Passing_YDS/G;Last_Def_Rushing_YDS;Last_Def_Rushing_YDS/G;Last_Def_Points_PTS;Last_Def_PointsPTS/G;Last_Off_Total_YDS;Last_Off_Total_YDS/G;Last_Off_Passing_YDS;Last_Off_Passing_YDS/G;Last_Off_Rushing_YDS;Last_Off_Rushing_YDS/G;Last_Off_Points_PTS;Last_Off_PointsPTS/G
Rodgers, Richard;34.0;0.0;1.0;0.0;0.0;0.0;1.0;2014.0;14.0;22.32;GNB;0;ATL;0;0;0;0;0;0;0;0;0;1;0;0;0;43;37;8;12;0.0;3000.0;0;0;0;5542;346.4;3623;226.4;1919;119.9;348;21.8;6178;386.1;4261;266.3;1917;119.8;486;30.4
Rodgers, Richard;19.0;0.0;2.0;0.0;0.0;0.0;0.0;2014.0;15.0;22.326;GNB;@;BUF;0;0;0;0;0;0;0;0;0;0;1;0;0;13;21;14;12;0.0;3000.0;0;0;0;5542;346.4;3623;226.4;1919;119.9;348;21.8;6178;386.1;4261;266.3;1917;119.8;486;30.4
Rodgers, Richard;35.0;2.0;3.0;6.5;4.33;13.0;0.0;2014.0;16.0;22.333;GNB;@;TAM;0;0;0;0;0;0;0;0;0;1;0;0;0;20;3;21;12;3.3;3000.0;0;0;0;5542;346.4;3623;226.4;1919;119.9;348;21.8;6178;386.1;4261;266.3;1917;119.8;486;30.4
Rodgers, Richard;31.0;5.0;5.0;8.0;8.0;40.0;2.0;2014.0;17.0;22.34;GNB;0;DET;0;0;0;0;0;0;0;0;0;1;0;0;0;30;20;28;12;9.0;3000.0;0;0;0;5542;346.4;3623;226.4;1919;119.9;348;21.8;6178;386.1;4261;266.3;1917;119.8;486;30.4
Rodgers, Richard;37.0;3.0;3.0;9.0;9.0;27.0;8.0;2015.0;1.0;23.234;GNB;@;CHI;0;1;0;0;0;0;0;0;0;1;0;0;0;31;23;13;9;6.8;2500.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;46.0;3.0;4.0;7.67;5.75;23.0;9.0;2015.0;2.0;23.241;GNB;0;SEA;0;1;0;0;0;0;0;0;0;1;0;0;0;27;17;20;9;13.3;2500.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;53.0;2.0;4.0;7.5;3.75;15.0;11.0;2015.0;3.0;23.249;GNB;0;KAN;0;1;0;0;0;0;0;0;0;1;0;0;0;38;28;28;9;3.5;2500.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;66.0;5.0;6.0;9.0;7.5;45.0;4.0;2015.0;4.0;23.255;GNB;@;SFO;0;1;0;0;0;0;0;0;0;1;0;0;0;17;3;4;10;15.5;2500.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;58.0;6.0;8.0;7.5;5.63;45.0;5.0;2015.0;5.0;23.262;GNB;0;STL;0;1;0;0;0;0;0;0;0;1;0;0;0;24;10;11;10;10.5;2900.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;45.0;2.0;5.0;17.0;6.8;34.0;5.0;2015.0;6.0;23.269;GNB;0;SDG;0;1;0;0;0;0;0;0;0;1;0;0;0;27;20;18;10;5.4;3100.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;51.0;2.0;4.0;8.0;4.0;16.0;0.0;2015.0;8.0;23.283;GNB;@;DEN;0;1;0;0;0;0;0;0;0;0;1;0;0;10;29;1;11;3.6;3000.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;67.0;5.0;9.0;3.8;2.11;19.0;0.0;2015.0;9.0;23.29;GNB;@;CAR;0;1;0;0;0;0;0;0;0;0;1;0;0;29;37;8;11;18.9;3000.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;54.0;5.0;5.0;6.4;6.4;32.0;0.0;2015.0;10.0;23.297;GNB;0;DET;0;1;0;0;0;0;0;0;0;0;1;0;0;16;18;15;11;14.2;3000.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;51.0;3.0;5.0;2.33;1.4;7.0;0.0;2015.0;11.0;23.304;GNB;@;MIN;0;1;0;0;0;0;0;0;0;1;0;0;0;30;13;22;11;3.7;3100.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;46.0;4.0;7.0;7.5;4.29;30.0;0.0;2015.0;12.0;23.308;GNB;0;CHI;0;1;0;0;0;0;0;0;0;0;1;0;0;13;17;26;11;7.0;3100.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;34.0;8.0;8.0;18.25;18.25;146.0;4.0;2015.0;13.0;23.315;GNB;@;DET;0;0;0;0;0;0;0;0;0;1;0;0;0;27;23;3;12;28.6;3100.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;42.0;1.0;2.0;3.0;1.5;3.0;0.0;2015.0;14.0;23.325;GNB;0;DAL;0;0;0;0;0;0;0;0;0;1;0;0;0;28;7;13;12;7.3;3900.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;40.0;1.0;4.0;7.0;1.75;7.0;0.0;2015.0;15.0;23.332;GNB;@;OAK;0;0;0;0;0;0;0;0;0;1;0;0;0;30;20;20;12;1.7;4300.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;48.0;1.0;3.0;2.0;0.67;2.0;7.0;2015.0;16.0;23.339;GNB;@;ARI;0;0;0;0;0;0;0;0;0;0;1;0;0;8;38;27;12;1.2;4000.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;61.0;7.0;8.0;8.43;7.38;59.0;0.0;2015.0;17.0;23.346;GNB;0;MIN;0;1;0;0;0;0;0;0;0;0;1;0;0;13;20;3;1;18.9;3800.0;0;0;0;5547;346.7;3642;227.6;1905;119.1;323;20.2;5353;334.6;3503;218.9;1850;115.6;368;23.0
Rodgers, Richard;25.0;1.0;3.0;22.0;7.33;22.0;11.0;2016.0;1.0;24.233;GNB;@;JAX;0;0;0;0;0;0;0;0;0;1;0;0;0;27;23;11;9;3.2;3100.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;36.0;2.0;2.0;12.5;12.5;25.0;6.0;2016.0;2.0;24.24;GNB;@;MIN;0;0;0;0;0;0;0;0;0;0;1;0;0;14;17;18;9;4.5;2800.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;43.0;2.0;3.0;4.5;3.0;9.0;12.0;2016.0;3.0;24.247;GNB;0;DET;0;1;0;0;0;0;0;0;0;1;0;0;0;34;27;25;9;8.9;2700.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;73.0;1.0;5.0;6.0;1.2;6.0;5.0;2016.0;5.0;24.261;GNB;0;NYG;0;1;0;0;0;0;0;0;0;1;0;0;0;23;16;9;10;1.6;2900.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;47.0;2.0;3.0;7.5;5.0;15.0;7.0;2016.0;6.0;24.268;GNB;0;DAL;0;0;0;0;0;0;0;0;0;0;1;0;0;16;30;16;10;3.5;2900.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;48.0;1.0;1.0;7.0;7.0;7.0;3.0;2016.0;7.0;24.272;GNB;0;CHI;0;1;0;0;0;0;0;0;0;1;0;0;0;26;10;20;10;1.7;2800.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;26.0;0.0;0.0;0.0;0.0;0.0;7.0;2016.0;8.0;24.282;GNB;@;ATL;0;1;0;0;0;0;0;0;0;0;1;0;0;32;33;30;10;0.0;2700.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;49.0;6.0;10.0;10.67;6.4;64.0;6.0;2016.0;9.0;24.289;GNB;0;IND;0;0;0;0;0;0;0;0;0;0;1;0;0;26;31;6;11;12.4;2700.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;65.0;4.0;7.0;6.75;3.86;27.0;9.0;2016.0;10.0;24.296;GNB;@;TEN;0;1;0;0;0;0;0;0;0;0;1;0;0;25;47;13;11;6.7;2800.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;21.0;4.0;4.0;7.0;7.0;28.0;8.0;2016.0;11.0;24.303;GNB;@;WAS;0;0;0;0;0;0;0;0;0;0;1;0;0;24;42;20;11;6.8;2700.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;26.0;0.0;1.0;0.0;0.0;0.0;5.0;2016.0;12.0;24.311;GNB;@;PHI;0;0;0;0;0;0;0;0;0;1;0;0;0;27;13;28;11;0.0;2600.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;27.0;2.0;2.0;8.0;8.0;16.0;3.0;2016.0;13.0;24.317;GNB;0;HOU;0;0;0;0;0;0;0;0;0;1;0;0;0;21;13;4;12;3.6;2600.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;34.0;1.0;2.0;8.0;4.0;8.0;3.0;2016.0;14.0;24.324;GNB;0;SEA;0;0;0;0;0;0;0;0;0;1;0;0;0;38;10;11;12;1.8;2600.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;20.0;1.0;1.0;10.0;10.0;10.0;6.0;2016.0;15.0;24.331;GNB;@;CHI;0;1;0;0;0;0;0;0;0;1;0;0;0;30;27;18;12;2.0;2600.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;29.0;2.0;2.0;10.0;10.0;20.0;6.0;2016.0;16.0;24.337;GNB;0;MIN;0;0;0;0;0;0;0;0;0;1;0;0;0;38;25;24;12;10.0;2500.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;35.0;1.0;1.0;14.0;14.0;14.0;5.0;2016.0;17.0;24.345;GNB;@;DET;0;0;0;0;0;0;0;0;0;1;0;0;0;31;24;1;1;2.4;2500.0;0;0;0;5823;363.9;4308;269.3;1515;94.7;388;24.3;5900;368.8;4199;262.4;1701;106.3;432;27.0
Rodgers, Richard;5.0;0.0;0.0;0.0;0.0;0.0;3.0;2017.0;1.0;25.231;GNB;0;SEA;0;0;0;0;0;0;0;0;0;1;0;0;0;17;9;10;9;0.0;2700.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;10.0;2.0;4.0;11.0;5.5;22.0;5.0;2017.0;2.0;25.238;GNB;@;ATL;0;0;0;0;0;0;0;0;0;0;1;0;0;23;34;17;9;4.2;2700.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;10.0;0.0;0.0;0.0;0.0;0.0;11.0;2017.0;3.0;25.245;GNB;0;CIN;0;0;0;0;0;0;0;0;0;1;0;0;0;27;24;24;9;0.0;2700.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;10.0;0.0;0.0;0.0;0.0;0.0;8.0;2017.0;4.0;25.249;GNB;0;CHI;0;0;0;0;0;0;0;0;0;1;0;0;0;35;14;28;9;0.0;2700.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;6.0;1.0;1.0;16.0;16.0;16.0;8.0;2017.0;5.0;25.259;GNB;@;DAL;0;0;0;0;0;0;0;0;0;1;0;0;0;35;31;8;10;2.6;2700.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;11.0;0.0;0.0;0.0;0.0;0.0;7.0;2017.0;6.0;25.266;GNB;@;MIN;0;0;0;0;0;0;0;0;0;0;1;0;0;10;23;15;10;0.0;2600.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;6.0;0.0;0.0;0.0;0.0;0.0;7.0;2017.0;7.0;25.273;GNB;0;NOR;0;0;0;0;0;0;0;0;0;0;1;0;0;17;26;22;10;0.0;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;33.0;1.0;2.0;5.0;2.5;5.0;4.0;2017.0;9.0;25.288;GNB;0;DET;0;0;0;0;0;0;0;0;0;0;1;0;0;17;30;6;11;1.5;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;32.0;1.0;1.0;8.0;8.0;8.0;10.0;2017.0;10.0;25.294;GNB;@;CHI;0;0;0;0;0;0;0;0;0;1;0;0;0;23;16;12;11;1.8;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;37.0;1.0;1.0;3.0;3.0;3.0;5.0;2017.0;11.0;25.301;GNB;0;BAL;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23;19;11;1.3;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;37.0;1.0;3.0;25.0;8.33;25.0;10.0;2017.0;12.0;25.308;GNB;@;PIT;0;0;0;0;0;0;0;0;0;0;1;0;0;28;31;26;11;3.5;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;29.0;1.0;2.0;4.0;2.0;4.0;10.0;2017.0;13.0;25.315;GNB;0;TAM;0;0;0;0;0;0;0;0;0;1;0;0;0;26;20;3;12;1.4;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;40.0;0.0;1.0;0.0;0.0;0.0;7.0;2017.0;14.0;25.322;GNB;@;CLE;0;0;0;0;0;0;0;0;0;1;0;0;0;27;21;10;12;0.0;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;37.0;4.0;4.0;19.25;19.25;77.0;10.0;2017.0;15.0;25.329;GNB;@;CAR;0;1;0;0;0;0;0;0;0;0;1;0;0;24;31;17;12;17.7;2500.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;2.0;0.0;0.0;0.0;0.0;0.0;3.0;2017.0;16.0;25.335;GNB;0;MIN;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16;23;12;0.0;3100.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2017.0;17.0;0.0;GNB;@;DET;0;0;1;0;0;0;0;0;0;0;1;0;0;11;35;31;12;0.0;0.0;0;0;0;5582;348.9;3789;236.8;1793;112.1;384;24.0;4891;305.7;3167;197.9;1724;107.8;320;20.0
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;1.0;0.0;PHI;0;ATL;1;0;0;0;0;0;0;0;0;1;0;0;0;18;12;6;9;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;2.0;0.0;PHI;@;TAM;1;0;0;0;0;0;0;0;0;0;1;0;0;21;27;16;9;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;3.0;0.0;PHI;0;IND;1;0;0;0;0;0;0;0;0;1;0;0;0;20;16;23;9;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;4.0;0.0;PHI;@;TEN;1;0;0;0;0;0;0;0;0;0;1;0;0;23;26;30;9;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;5.0;0.0;PHI;0;MIN;1;0;0;0;0;0;0;0;0;0;1;0;0;21;23;7;10;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;6.0;0.0;PHI;@;NYG;1;0;0;0;0;0;0;0;0;1;0;0;0;34;13;11;10;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;7.0;0.0;PHI;0;CAR;1;0;0;0;0;0;0;0;0;0;1;0;0;17;21;21;10;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;8.0;0.0;PHI;@;JAX;1;0;0;0;0;0;0;0;0;1;0;0;0;24;18;28;10;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2018.0;10.0;0.0;PHI;0;DAL;1;0;0;0;0;0;0;0;0;0;1;0;0;20;27;11;11;0.0;0.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2018.0;11.0;26.3;PHI;@;NOR;0;0;0;0;0;0;0;0;0;0;1;0;0;7;48;18;11;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;8.0;0.0;0.0;0.0;0.0;0.0;9.0;2018.0;12.0;26.307;PHI;0;NYG;0;0;0;0;0;0;0;0;0;1;0;0;0;25;22;25;11;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;10.0;0.0;0.0;0.0;0.0;0.0;14.0;2018.0;13.0;26.315;PHI;0;WAS;0;0;0;0;0;0;0;0;0;1;0;0;0;28;13;3;12;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;2.0;0.0;0.0;0.0;0.0;0.0;15.0;2018.0;14.0;26.321;PHI;@;DAL;0;0;0;0;0;0;0;0;0;0;1;0;0;23;29;9;12;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;4.0;0.0;0.0;0.0;0.0;0.0;11.0;2018.0;15.0;26.328;PHI;@;LAR;0;0;0;0;0;0;0;0;0;1;0;0;0;30;23;16;12;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;13.0;1.0;1.0;7.0;7.0;7.0;13.0;2018.0;16.0;26.335;PHI;0;HOU;0;0;0;0;0;0;0;0;0;1;0;0;0;32;30;23;12;1.7;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;5.0;0.0;0.0;0.0;0.0;0.0;5.0;2018.0;17.0;26.342;PHI;@;WAS;0;0;0;0;0;0;0;0;0;1;0;0;0;24;0;30;12;0.0;2500.0;0;0;0;5859;366.2;4308;269.3;1551;96.9;348;21.8;5845;365.3;4275;267.2;1570;98.1;367;22.9
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;1.0;0.0;PHI;0;WAS;1;0;0;0;0;0;0;0;0;1;0;0;0;32;27;8;9;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;2.0;0.0;PHI;@;ATL;1;0;0;0;0;0;0;0;0;0;1;0;0;20;24;15;9;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;3.0;0.0;PHI;0;DET;1;0;0;0;0;0;0;0;0;0;1;0;0;24;27;22;9;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;4.0;0.0;PHI;@;GNB;1;0;0;0;0;0;0;0;0;1;0;0;0;34;27;26;9;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;5.0;0.0;PHI;0;NYJ;1;0;0;0;0;0;0;0;0;1;0;0;0;31;6;6;10;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;6.0;0.0;PHI;@;MIN;1;0;0;0;0;0;0;0;0;0;1;0;0;20;38;13;10;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;7.0;0.0;PHI;@;DAL;1;0;0;0;0;0;0;0;0;0;1;0;0;10;37;20;10;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;8.0;0.0;PHI;@;BUF;1;0;0;0;0;0;0;0;0;1;0;0;0;31;13;27;10;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;9.0;0.0;PHI;0;CHI;1;0;0;0;0;0;0;0;0;1;0;0;0;22;14;3;11;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;11.0;0.0;PHI;0;NWE;1;0;0;0;0;0;0;0;0;0;1;0;0;10;17;17;11;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;12.0;0.0;PHI;0;SEA;1;0;0;0;0;0;0;0;0;0;1;0;0;9;17;24;11;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;13.0;0.0;PHI;@;MIA;1;0;0;0;0;0;0;0;0;0;1;0;0;31;37;1;12;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;14.0;0.0;PHI;0;NYG;1;0;0;0;0;0;0;0;0;1;0;0;0;23;17;9;12;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
Rodgers, Richard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2019.0;15.0;0.0;PHI;@;WAS;1;0;0;0;0;0;0;0;0;1;0;0;0;37;27;15;12;0.0;0.0;0;0;0;5307;331.7;3865;241.6;1442;90.1;354;22.1;5772;360.8;3833;239.6;1939;121.2;385;24.1
