,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_Sfty,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 10_level_0_Sk,Unnamed: 11_level_0_Sk,Unnamed: 14_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 15_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 19_level_0_Sk,Unnamed: 19_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 22_level_0_Status,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Status,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Sk,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Sk,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Status,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 41_level_0_Status,Unnamed: 42_level_0_Status,Unnamed: 43_level_0_Sk,Unnamed: 43_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 45_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 47_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 50_level_0_Status,Unnamed: 56_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 61_level_0_Status,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
883,,,,,,,,,,,,,,,,,"Wallace, Mike",,,,,,,,,,,,,,WR,,,,,45.9%,17,1,37,8.88,4.08,151,3,1,-0.33,-1,,,,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3-0
884,,,,,Inactive,Inactive,,,,,,,,,,,"Brown, Jaron",Inactive,Inactive,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,,1.0,Inactive,,,,,,Inactive,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-04,,,,,,,,,,,,,,,,,,,,,18.0,,,,,IND,,CIN,W 26-10
885,,,,,Inactive,Inactive,,,,,,,,,,,"Brown, Jaron",Inactive,Inactive,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,,2.0,Inactive,,,,,,Inactive,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-11,,,,,,,,,,,,,,,,,,,,,19.0,,,,,IND,@,DEN,W 24-13
886,,,,,0,0%,,,,,,,,,,,"Brown, Jaron",0,0%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,6,21%,,,,,,,,,,3.0,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-18,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,27.096,,IND,@,NWE,L 7-45
887,,,,,,,,,,,,,,,,,"Brown, Jaron",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1-0
888,,,,,,,0,,1,1,0,0,,,,,"Jones, Jacoby",,,,,,,,,,,,,,WR,,,,,,5,0,,8.8,,44,10,0,3.3,33,,,,,,,,,,,,1.0,,,,,,,,,,,,1983.0,,,,,,,,,,,,,,,,,1983-12-31,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,22.285,,DET,@,SFO,L 23-24
889,,,,,Inactive,Inactive,,,,,,,,,,,"Washington, Nate",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,,,,,,1.0,Inactive,,,,,,,,,,,2005.0,,,,,,,,,,,,,,,Inactive,,2006-01-08,,,,,,,,,,,,,,,,,,,,,18.0,,,,,PIT,@,CIN,W 31-17
890,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2005.0,,,,,,,,,,,,,,,,,2006-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,22.14,,PIT,@,IND,W 21-18
891,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,13.00,6.50,13,0,0,,0,,,,,,,,,,,,3.0,,,,,,,,,,,,2005.0,,,,,,,,,,,,,,,,,2006-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,22.147,,PIT,@,DEN,W 34-17
892,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,2005.0,,,,,,,,,,,,,,,,,2006-02-05,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,22.161,,PIT,N,SEA,W 21-10
893,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,33.3%,1,0,3,8.00,2.67,8,0,0,,0,,,,,,,,,,,,5.0,,,,,,,,,,,,2007.0,,,,,,,,,,,,,,,,,2008-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,24.13,,PIT,,JAX,L 29-31
894,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,60.0%,3,0,5,10.00,6.00,30,0,0,,0,,,,,,,,,,,,6.0,,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-11,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,25.136,,PIT,,SDG,W 35-24
895,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,42.9%,3,0,7,7.00,3.00,21,1,0,1.00,1,,,,,,,,,,,,7.0,,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-18,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,25.143,,PIT,,BAL,W 23-14
896,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,25.0%,1,0,4,11.00,2.75,11,0,0,,0,,,,,,,,,,,,8.0,,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-02-01,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,25.157,,PIT,N,ARI,W 27-23
897,,,,,0,0%,,,,,,,,,,,"Washington, Nate",38,59%,,,,,,,,,,,,WR,,,,,16.7%,1,0,6,3.00,0.50,3,0,0,,0,0,0%,,,,,,,,,,9.0,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,32.134,,HOU,,KAN,L 0-30
898,,,,,,,,,,,,,,,,,"Washington, Nate",,,,,,,,,,,,,,WR,,,,,35.7%,10,0,28,8.60,3.07,86,1,0,1.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-2-0
899,,,,,,,,,,,,,0,0,,0,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,4,0,,9.00,,36,18,0,2.94,53,,,,0,,0,,,,,,1.0,,,,,,,,,,,,1980.0,,,,,,,,,,,,,,,,,1981-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,22.364,,BUF,@,SDG,L 14-20
900,,,,,,,,,,,,,0,0,,0,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,4,0,,16.00,,64,15,1,5.53,83,,,,6,,1,,,,,,2.0,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,,,,1981-12-27,,,,,,,,,,,17.0,,,,,,,,,,17.0,,,23.356,,BUF,@,NYJ,W 31-27
901,,,,,,,,,,,,,0,0,,0,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,0,0,,,,0,15,2,6.00,90,,,,12,,2,,,,,,3.0,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,,,,1982-01-03,,,,,,,,,,,18.0,,,,,,,,,,18.0,,,23.363,,BUF,@,CIN,L 21-28
902,,,,,,,,,,,,,3,0,23.67,71,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,1,0,,2.00,,2,12,0,0.33,4,,,,0,,0,,,,,,4.0,,,,,,,,,,,,1986.0,,,,,,,,,,,,,,,,,1987-01-04,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,28.364,,SFO,@,NYG,L 3-49
903,,,,,,,,,,,,,3,0,9.33,28,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,1,0,,7.00,,7,1,0,-6.00,-6,,,,0,,0,,,,,,5.0,,,,,,,,,,,,1987.0,,,,,,,,,,,,,,,,,1988-01-09,,,,,,,,,,,16.0,,,,,,,,,,18.0,,,30.004,,SFO,,MIN,L 24-36
904,,,,,,,,,,,,,6,0,16.50,99,"Cribbs, Joshua",,,,,,,,,,,,,,WR,,,,,,10,0,,10.90,,109,61,3,3.67,224,,,,18,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4-0
905,,,,,,,0,,0,0,0,0,0,0,,0,"Harvin, Percy",,,,,,,,,,,,,,WR,,,,,25.0%,1,0,4,1.00,0.25,1,3,0,7.67,23,,,,0,,0,,,,,,1.0,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-17,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,21.234,,MIN,,DAL,W 34-3
906,,,,,,,0,1,0,1,0,0,2,0,16.50,33,"Harvin, Percy",,,,,,,,,,,,,,WR,,,,,62.5%,5,0,8,7.60,4.75,38,4,0,3.75,15,,,,0,,0,,,,,,2.0,*,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-24,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,21.241,,MIN,@,NOR,L 28-31
907,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Harvin, Percy",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,,,,,,3.0,Injured Reserve,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-05,,,,,,,,,,,,Injured Reserve,,,,,,,,,18.0,,,,,MIN,@,GNB,L 10-24
908,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Harvin, Percy",19,32%,,,,,,,,,,,,WR,,,,,75.0%,3,0,4,7.00,5.25,21,1,0,9.00,9,0,0%,,0,,0,,,,,,4.0,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-11,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,25.228,,SEA,,NOR,W 23-15
909,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,"Harvin, Percy",Inactive,Inactive,,,,,,,,,,,,WR,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,Inactive,,Inactive,,,,,,5.0,Inactive,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-19,,,,,,,,,,,,Inactive,,,,,,,,,20.0,,,,,SEA,,SFO,W 23-17
910,,,,,0,0%,0,0,0,0,0,0,1,1,87.00,87,"Harvin, Percy",28,47%,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,5.00,2.50,5,2,0,22.50,45,2,10%,,6,,1,,,,,,6.0,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-02-02,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,25.25,,SEA,N,DEN,W 43-8
911,,,,,,,0,1,0,1,0,0,3,1,40.00,120,"Harvin, Percy",,,,,,,,,,,,,,WR,,,,,55.6%,10,0,18,6.50,3.61,65,10,0,9.20,92,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-1-0
912,0,1,0,0,,,2,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,2,1,0,0,4,,4,1,1.0,*,,,2.0,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-08,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,23.127,,TEN,,BUF,W 22-16
913,0,2,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,1,1,,0,0,2.0,*,,,0.0,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,23.135,,TEN,@,IND,W 19-16
914,0,0,0,0,,,0,1,1,1,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,2,2,,0,0,3.0,*,,,0.0,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-23,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,23.142,,TEN,@,JAX,W 33-14
915,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,2,2,,0,0,4.0,*,,,1.0,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-30,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,23.149,,TEN,N,STL,L 16-23
916,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,1,1,,0,0,5.0,*,,,0.0,,,,,,,,2000.0,,,,,,,,,,,,,,,,,2001-01-07,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,24.126,,TEN,,BAL,L 10-24
917,,0,,,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,0,2,,2,1,6.0,,,,0.0,,,,,,,,2002.0,,,,,,,,,,,,,,,,,2003-01-11,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,26.13,,TEN,,PIT,W 34-31
918,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,0,1,,1,0,7.0,*,,,0.0,,,,,,,,2002.0,,,,,,,,,,,,,,,,,2003-01-19,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,26.138,,TEN,@,OAK,L 24-41
919,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,1,3,,2,0,8.0,*,,,0.0,,,,,,,,2003.0,,,,,,,,,,,,,,,,,2004-01-03,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,27.122,,TEN,@,BAL,W 20-17
920,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,2,5,,3,1,9.0,*,,,0.0,,,,,,,,2003.0,,,,,,,,,,,,,,,,,2004-01-10,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,27.129,,TEN,@,NWE,L 14-17
921,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,,,,,,10.0,*,,,1.0,,,,,,,,2004.0,,,,,,,,,,,,,,,,,2005-01-16,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,28.135,,PHI,,MIN,W 27-14
922,0,3,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,4,5,,1,0,11.0,*,,,1.0,,,,,,,,2004.0,,,,,,,,,,,,,,,,,2005-01-23,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,28.142,,PHI,,ATL,W 27-10
923,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,0,2,,2,1,12.0,*,,,0.0,,,,,,,,2004.0,,,,,,,,,,,,,,,,,2005-02-06,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,28.156,,PHI,N,NWE,L 21-24
924,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,13.0,Injured Reserve,,,Injured Reserve,,,,,,,,2006.0,,,,,,,,,,,,,,,,,2007-01-07,Injured Reserve,,,,,,,,,,,,,,,,,,,,18.0,,,,,PHI,,NYG,W 23-20
925,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,14.0,Injured Reserve,,,Injured Reserve,,,,,,,,2006.0,,,,,,,,,,,,,,,,,2007-01-13,Injured Reserve,,,,,,,,,,,,,,,,,,,,19.0,,,,,PHI,@,NOR,L 24-27
926,0,0,0,0,,,0,,0,0,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,0,,0,0,2,0,2,1,15.0,*,,,0.0,,,,,,,,2008.0,,,,,,,,,,,,,,,,,2009-01-10,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,32.129,,TEN,,BAL,L 10-13
927,0,6,0,0,,,2,1,1,1,0,0,,,,,"Kearse, Jermaine",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,2,1,0,13,30,0,17,5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,13 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-6-0
928,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Goodwin, Marquise",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,1.0,Injured Reserve,,,,,,Injured Reserve,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-11,,,,,,,,,,,,,,,,,,,,,19.0,,,,,SFO,,MIN,W 27-10
929,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Goodwin, Marquise",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,2.0,Injured Reserve,,,,,,Injured Reserve,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,,,,,,,,,,,,20.0,,,,,SFO,,GNB,W 37-20
930,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Goodwin, Marquise",Injured Reserve,Injured Reserve,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,3.0,Injured Reserve,,,,,,Injured Reserve,,,,,2019.0,,,,,,,,,,,,,,,,,2020-02-02,,,,,,,,,,,,,,,,,,,,,21.0,,,,,SFO,N,KAN,L 20-31
931,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Goodwin, Marquise",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,,4.0,Did Not Play,,,,,,Did Not Play,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-14,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,SEA,@,SFO,L 23-41
932,,,,,,,,,,,,,,,,,"Goodwin, Marquise",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,,,,,0,,0,0,0,0,0,0,,0,"Edelman, Julian",,,,0,0,,0,,,0,,0,,WR,1,0,28.00,28,75.0%,6,2,8,7.33,5.50,44,0,0,,0,,,,12,,2,0,0,,0,,1.0,*,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,2010-01-10,,,,,,,,,,,17.0,,,,0.0,,,,,,18.0,,,23.233,,NWE,,BAL,L 14-33
934,,,,,,,0,,0,0,0,0,0,0,,0,"Edelman, Julian",,,,0,0,,0,,,0,,0,,WR,2,0,21.00,42,100.0%,1,0,1,12.00,12.00,12,1,0,11.00,11,,,,0,,0,0,0,,0,,2.0,*,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,2011-01-16,,,,,,,,,,,17.0,,,,0.0,,,,,,19.0,,,24.239,,NWE,,NYJ,L 21-28
935,,,,,,,0,,0,0,0,0,0,0,,0,"Edelman, Julian",,,,0,0,,0,,0,0,,0,0,WR,2,0,14.00,28,33.3%,1,0,3,11.00,3.67,11,0,0,,0,,,,0,,0,0,2,0,2,0,3.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-14,,,,,,,,,,,17.0,,,,0.0,,,,,,19.0,,,25.237,,NWE,,DEN,W 45-10
936,,,,,,,1,,0,0,0,0,0,0,,0,"Edelman, Julian",,,,0,0,,0,,0,0,,0,0,WR,2,0,3.50,7,50.0%,1,0,2,8.00,4.00,8,1,0,-1.00,-1,,,,0,,0,0,1,0,1,0,4.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-01-22,,,,,,,,,,,18.0,,,,0.0,,,,,,20.0,,,25.245,,NWE,,BAL,W 23-20
937,,,,,,,,,0,0,0,0,3,0,24.33,73,"Edelman, Julian",,,,0,0,,0,,,0,,0,,WR,0,0,,0,0.0%,0,0,0,,,0,0,0,,0,,,,0,,0,,,,,,5.0,,,,,,,,,,,,2011.0,,,,,,,,,,,,,,,,,2012-02-05,,,,,,,,,,,19.0,,,,0.0,,,,,,21.0,,,25.259,,NWE,N,NYG,L 17-21
938,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Edelman, Julian",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,WR,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,6.0,Injured Reserve,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-13,,,,,,,,,,,,,,,Injured Reserve,,,,,,19.0,,,,Injured Reserve,NWE,,HOU,W 41-28
939,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Edelman, Julian",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,WR,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,Injured Reserve,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,7.0,Injured Reserve,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,2013-01-20,,,,,,,,,,,,,,,Injured Reserve,,,,,,20.0,,,,Injured Reserve,NWE,,BAL,L 13-28
940,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Edelman, Julian",68,92%,,0,0,,0,,0,0,,0,0,WR,5,0,7.20,36,66.7%,6,0,9,14.00,9.33,84,0,0,,0,5,15%,,0,,0,0,0,,0,,8.0,,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-11,,,,,,,,,,,17.0,,,,0.0,,,,,,19.0,,,27.234,,NWE,,IND,W 43-22
941,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"Edelman, Julian",59,100%,,0,0,,0,,0,0,,0,0,WR,0,0,,0,66.7%,10,1,15,8.90,5.93,89,0,0,,0,3,13%,,6,,1,0,0,,0,,9.0,*,,,,,,,,,,,2013.0,,,,,,,,,,,,,,,,,2014-01-19,,,,,,,,,,,18.0,,,,0.0,,,,,,20.0,,,27.242,,NWE,@,DEN,L 16-26
942,,,,,0,0%,0,0,0,1,0,0,0,0,,0,"Edelman, Julian",63,93%,71.00,1,1,100.00,0,158.3,0,1,51.00,51,0,WR,3,0,15.00,45,57.1%,8,0,14,9.25,5.29,74,0,0,,0,4,13%,,0,,0,0,0,0,0,0,10.0,*,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,2015-01-10,,,,,,,,,,,17.0,,,,0.0,,,,,,19.0,,,28.233,,NWE,,BAL,W 35-31
