,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 11_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 16_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Sk,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Sk,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 53_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
660,,,,,,,,,,,,,,,,,"Eifert, Tyler",,,,,,,,,,,,,,TE,,,,,50.0%,5,0,10,11.60,5.80,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,0-2-0
661,,,,,,,0,,0,0,0,0,1.0,0.0,19.0,19.0,"Williams, Maxx",,,,,,,,,,,,,,TE,,,,,0.0%,0,0,1,,0.00,0,,,,,,,,,,0,0,,0,,1.0,,,,,,,,2011.0,,,,,0.0,,,,,,,,,,2012-01-08,,,,,,,,,,17.0,,,18.0,,27.27,DEN,,PIT,W 29-23
662,,,,,,,0,0,1,1,0,0,4.0,0.0,17.0,68.0,"Williams, Maxx",,,,,,,,,,,,,,TE,,,,,25.0%,1,0,4,18.00,4.50,18,,,,,,,,,,0,1,0,1,0,2.0,,,,,,,,2011.0,,,,,0.0,,,,,,,,,,2012-01-14,,,,,,,,,,18.0,,,19.0,,27.276,DEN,@,NWE,L 10-45
663,,,,,0,0%,0,0,0,0,0,0,0.0,0.0,,0.0,"Williams, Maxx",20,21%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,4.00,4.00,4,,,,,24,63%,,,,0,1,0,1,0,3.0,,,,,,,,2012.0,,,,,0.0,,,,,,,,,,2013-01-12,,,,,,,,,,17.0,,,19.0,,28.274,DEN,,BAL,L 35-38
664,,,,,,,0,0,1,1,0,0,5.0,0.0,17.4,87.0,"Williams, Maxx",,,,,,,,,,,,,,TE,,,,,33.3%,2,0,6,11.00,3.67,22,,,,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,0.0,,,,,,,,,,3 Games,,,,,,,,,,,,,,,,,,,1-2-0
665,,,,,0,0%,,,,,,,,,,,"Walford, Clive",48,64%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,8.0,8.0,16,,,,,2,5%,,,,,,,,,1.0,*,,,,,,,2016.0,,,,,,,,,,,,,,,2017-01-07,,,,,,,,,,17.0,,,18.0,,25.098,OAK,@,HOU,L 14-27
666,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Bell, Blake",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,Injured Reserve,,,,,,1.0,Injured Reserve,,,,,,,2017.0,,,,,,,,,,,Injured Reserve,,,,2018-01-14,,,,,,,,,,,,,19.0,,,MIN,,NOR,W 29-24
667,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Bell, Blake",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,Injured Reserve,Injured Reserve,,,,,,2.0,Injured Reserve,,,,,,,2017.0,,,,,,,,,,,Injured Reserve,,,,2018-01-21,,,,,,,,,,,,,20.0,,,MIN,@,PHI,L 7-38
668,,,,,0,0%,,,,,,,,,,,"Bell, Blake",29,48%,,,,,,,,,,,,TE,,,,,100.0%,2,1,2,7.50,7.50,15,,,,,16,43%,,6,1,,,,,,3.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,17.0,,,19.0,,28.158,KAN,,HOU,W 51-31
669,,,,,0,0%,,,,,,,,,,,"Bell, Blake",30,44%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,14,50%,,0,0,,,,,,4.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,18.0,,,20.0,,28.165,KAN,,TEN,W 35-24
670,,,,,0,0%,,,,,,,,,,,"Bell, Blake",28,35%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,9.00,9.00,9,,,,,11,46%,,0,0,,,,,,5.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-02-02,,,,,,,,,,19.0,,,21.0,,28.179,KAN,N,SFO,W 31-20
671,,,,,0,0%,,,,,,,,,,,"Bell, Blake",20,31%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,3.00,3.00,3,,,,,10,32%,,0,0,,,,,,6.0,,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,18.0,,,19.0,,30.162,KAN,,PIT,W 42-21
672,,,,,0,0%,,,,,,,,,,,"Bell, Blake",16,21%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,14,42%,,0,0,,,,,,7.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,19.0,,,20.0,,30.169,KAN,,BUF,W 42-36
673,,,,,0,0%,,,,,,,,,,,"Bell, Blake",22,32%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,15,56%,,0,0,,,,,,8.0,,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,20.0,,,21.0,,30.176,KAN,,CIN,L 24-27
674,,,,,0,0%,,,,,,,,,,,"Bell, Blake",9,13%,,,,,,,,,,,,TE,,,,,50.0%,1,0,2,4.00,2.00,4,,,,,4,14%,,0,0,,,,,,9.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-21,,,,,,,,,,18.0,,,20.0,,31.167,KAN,,JAX,W 27-20
675,,,,,Inactive,Inactive,,,,,,,,,,,"Bell, Blake",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,Inactive,,,,,,10.0,Inactive,,,,,,,2022.0,,,,,,,,,,,Inactive,,,,2023-01-29,,,,,,,,,,19.0,,,21.0,,,KAN,,CIN,W 23-20
676,,,,,Inactive,Inactive,,,,,,,,,,,"Bell, Blake",Inactive,Inactive,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,Inactive,Inactive,,Inactive,Inactive,,,,,,11.0,Inactive,,,,,,,2022.0,,,,,,,,,,,Inactive,,,,2023-02-12,,,,,,,,,,20.0,,,22.0,,,KAN,N,PHI,W 38-35
677,,,,,,,,,,,,,,,,,"Bell, Blake",,,,,,,,,,,,,,TE,,,,,83.3%,5,1,6,6.20,5.17,31,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Games,,,,,,,,,,,,,,,,,,,6-1-0
678,,,,,Inactive,Inactive,,,,,,,,,,,"Backman, Kennard",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,1.0,Inactive,,,,Inactive,,,2015.0,,,,,,,,,,,,,,,2016-01-10,,,,,,,,,,,,,18.0,,,GNB,@,WAS,W 35-18
679,,,,,0,0%,,,,,,,,,,,"Backman, Kennard",0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7,28%,,,,,,,,,2.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-16,,,,,,,,,,18.0,,,19.0,,22.324,GNB,@,ARI,L 20-26
680,,,,,,,,,,,,,,,,,"Backman, Kennard",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,0-1-0
681,,,,,0,0%,,,,,,,,,,,"James, Jesse",16,22%,,,,,,,,,,,,TE,,,,,0.0%,0,0,0,,,0,,,,,8,28%,,,,,,,,,1.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,17.0,,,18.0,,21.219,PIT,@,CIN,W 18-16
682,,,,,0,0%,,,,,,,,,,,"James, Jesse",12,19%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,22.00,22.00,22,,,,,6,18%,,,,,,,,,2.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-17,,,,,,,,,,18.0,,,19.0,,21.227,PIT,@,DEN,L 16-23
683,,,,,0,0%,,,,,,,,,,,"James, Jesse",45,76%,,,,,,,,,,,,TE,,,,,50.0%,1,0,2,6.00,3.00,6,,,,,7,30%,,,,,,,,,3.0,*,,,,,,,2016.0,,,,,,,,,,,,,,,2017-01-08,,,,,,,,,,17.0,,,18.0,,22.218,PIT,,MIA,W 30-12
684,,,,,0,0%,,,,,,,,,,,"James, Jesse",59,88%,,,,,,,,,,,,TE,,,,,83.3%,5,0,6,16.60,13.83,83,,,,,7,29%,,,,,,,,,4.0,*,,,,,,,2016.0,,,,,,,,,,,,,,,2017-01-15,,,,,,,,,,18.0,,,19.0,,22.225,PIT,@,KAN,W 18-16
685,,,,,0,0%,,,,,,,,,,,"James, Jesse",67,97%,,,,,,,,,,,,TE,,,,,71.4%,5,0,7,9.60,6.86,48,,,,,3,11%,,,,,,,,,5.0,*,,,,,,,2016.0,,,,,,,,,,,,,,,2017-01-22,,,,,,,,,,19.0,,,20.0,,22.232,PIT,@,NWE,L 17-36
686,,,,,0,0%,,,,,,,,,,,"James, Jesse",17,22%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,12.00,12.00,12,,,,,7,20%,,,,,,,,,6.0,,,,,,,,2017.0,,,,,,,,,,,,,,,2018-01-14,,,,,,,,,,17.0,,,19.0,,23.224,PIT,,JAX,L 42-45
687,,,,,,,,,,,,,,,,,"James, Jesse",,,,,,,,,,,,,,TE,,,,,76.5%,13,0,17,13.15,10.06,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 Games,,,,,,,,,,,,,,,,,,,3-3-0
688,,,,,,,,,0,0,0,0,0,0,,0,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,1.0,,,,,,,,1992.0,,,,,,,,,,,,,,,1993-01-10,,,,,,,,,,17.0,,,19.0,,26.093,MIA,,SDG,W 31-0
689,,,,,,,0,,0,1,0,0,3,0,21.33,64,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,0.0%,0,0,1,,0.00,0,,,,,,,,0,0,,,,,,2.0,,,,,,,,1992.0,,,,,,,,,,,,,,,1993-01-17,,,,,,,,,,18.0,,,20.0,,26.1,MIA,,BUF,L 10-29
690,,,,,,,0,,0,0,0,0,0,0,,0,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,66.7%,2,0,3,14.00,9.33,28,,,,,,,,0,0,,,,,,3.0,,,,,,,,1994.0,,,,,,,,,,,,,,,1994-12-31,,,,,,,,,,17.0,,,18.0,,28.083,MIA,,KAN,W 27-17
691,,,,,,,0,,0,0,0,0,0,0,,0,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,25.0%,1,1,4,16.00,4.00,16,,,,,,,,6,1,,,,,,4.0,,,,,,,,1994.0,,,,,,,,,,,,,,,1995-01-08,,,,,,,,,,18.0,,,19.0,,28.091,MIA,@,SDG,L 21-22
692,,,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,,,,Inactive,Inactive,,,,,,5.0,,,,,,,,1995.0,,,,,,,,,,,,,,Inactive,1995-12-30,,,,,,,,,,,,,18.0,,,MIA,@,BUF,L 22-37
693,,,,,,,0,,0,1,0,0,3,0,21.33,64,"Williams, Michael",,,,,,,,,,,,,,TE,,,,,37.5%,3,1,8,14.67,5.50,44,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,2-2-0
694,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Swaim, Geoff",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,,,,,,,,1.0,Injured Reserve,,,,,,,2016.0,,,,,,,,Injured Reserve,,,,,,,2017-01-15,,,,,,,,,,,,,19.0,,,DAL,,GNB,L 31-34
695,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Swaim, Geoff",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,,,,,,,,2.0,Injured Reserve,,,,,,,2018.0,,,,,,,,Injured Reserve,,,,,,,2019-01-05,,,,,,,,,,,,,18.0,,,DAL,,SEA,W 24-22
696,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Swaim, Geoff",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,Injured Reserve,Injured Reserve,,,,,,,,,3.0,Injured Reserve,,,,,,,2018.0,,,,,,,,Injured Reserve,,,,,,,2019-01-12,,,,,,,,,,,,,19.0,,,DAL,@,LAR,L 22-30
697,,,,,0,0%,,,,,,,,,,,"Swaim, Geoff",28,56%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,5.00,5.00,5,,,,,13,52%,,,,,,,,,4.0,*,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,17.0,,,18.0,,27.116,TEN,,BAL,L 13-20
698,,,,,0,0%,,,,,,,,,,,"Swaim, Geoff",43,81%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,3,12%,,,,,,,,,5.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,18.0,,,20.0,,28.128,TEN,,CIN,L 16-19
699,,,,,,,,,,,,,,,,,"Swaim, Geoff",,,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,5.00,5.00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,0-2-0
700,,,,,0.0,0%,,,,,,,,,,,"Simonson, Scott",0.0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7.0,23%,,,,,,,,,1.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-17,,,,,,,,,,17.0,,,19.0,,23.279,CAR,,SEA,W 31-24
701,,,,,0.0,0%,,,,,,,,,,,"Simonson, Scott",2.0,3%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,3.0,11%,,,,,,,,,2.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-24,,,,,,,,,,18.0,,,20.0,,23.286,CAR,,ARI,W 49-15
702,,,,,0.0,0%,,,,,,,,,,,"Simonson, Scott",0.0,0%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,7.0,22%,,,,,,,,,3.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-02-07,,,,,,,,,,19.0,,,21.0,,23.3,CAR,N,DEN,L 10-24
703,,,,,,,,,,,,,,,,,"Simonson, Scott",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Games,,,,,,,,,,,,,,,,,,,2-1-0
704,,,,,0,0%,,,,,,,,,,,"Uzomah, C.J.",1,1%,,,,,,,,,,,,TE,,,,,0.0%,0,0,0,,,0,,,,,11,38%,,0,0,,,,,,1.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,17.0,,,18.0,,22.36,CIN,,PIT,L 16-18
705,,,,,0,0%,,,,,,,,,,,"Uzomah, C.J.",52,84%,,,,,,,,,,,,TE,,,,,100.0%,6,1,6,10.67,10.67,64,,,,,6,21%,,6,1,,,,,,2.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,29.001,CIN,,LVR,W 26-19
706,,,,,0,0%,,,,,,,,,,,"Uzomah, C.J.",53,83%,,,,,,,,,,,,TE,,,,,87.5%,7,0,8,10.14,8.88,71,,,,,5,19%,,0,0,,,,,,3.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,19.0,,,20.0,,29.008,CIN,@,TEN,W 19-16
707,,,,,0,0%,,,,,,,,,,,"Uzomah, C.J.",9,13%,,,,,,,,,,,,TE,,,,,0.0%,0,0,2,,0.00,0,,,,,0,0%,,0,0,,,,,,4.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,20.0,,,21.0,,29.016,CIN,@,KAN,W 27-24
708,,,,,0,0%,,,,,,,,,,,"Uzomah, C.J.",49,80%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,5.50,5.50,11,,,,,0,0%,,0,0,,,,,,5.0,*,,,,,,,2021.0,,,,,,,,,,,,,,,2022-02-13,,,,,,,,,,21.0,,,22.0,,29.03,CIN,N,LAR,L 20-23
709,,,,,,,,,,,,,,,,,"Uzomah, C.J.",,,,,,,,,,,,,,TE,,,,,83.3%,15,1,18,9.73,8.11,146,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,3-2-0
710,,,,,0,0%,,,,,,,,,,,"LaCosse, Matt",33,54%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,5,19%,,,,,,,,,1.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,17.0,,,18.0,,27.105,NWE,,TEN,L 13-20
711,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"LaCosse, Matt",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,2.0,Did Not Play,,,,Did Not Play,,,2021.0,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,18.0,,,19.0,,,NWE,@,BUF,L 17-47
712,,,,,,,,,,,,,,,,,"LaCosse, Matt",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,0-1-0
713,,,,,0,0%,,,,,,,,,,,"Pruitt, MyCole",35,59%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,11.00,11.00,22,,,,,7,29%,,,,,,,,,1.0,*,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-10,,,,,,,,,,17.0,,,18.0,,23.292,MIN,,SEA,L 9-10
714,,,,,0,0%,,,,,,,,,,,"Pruitt, MyCole",38,62%,,,,,,,,,,,,TE,,,,,100.0%,2,0,2,2.00,2.00,4,,,,,8,30%,,,,,,,,,2.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,17.0,,,18.0,,27.286,TEN,@,NWE,W 20-13
715,,,,,0,0%,,,,,,,,,,,"Pruitt, MyCole",26,49%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,15.00,15.00,15,,,,,8,38%,,,,,,,,,3.0,*,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-11,,,,,,,,,,18.0,,,19.0,,27.293,TEN,@,BAL,W 28-12
716,,,,,0,0%,,,,,,,,,,,"Pruitt, MyCole",18,27%,,,,,,,,,,,,TE,,,,,100.0%,1,0,1,9.00,9.00,9,,,,,14,50%,,,,,,,,,4.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,19.0,,,20.0,,27.301,TEN,@,KAN,L 24-35
717,,,,,0,0%,,,,,,,,,,,"Pruitt, MyCole",14,28%,,,,,,,,,,,,TE,,,,,0.0%,,,,,,,,,,,10,40%,,,,,,,,,5.0,,,,,,,,2020.0,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,17.0,,,18.0,,28.292,TEN,,BAL,L 13-20
718,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Pruitt, MyCole",Did Not Play,Did Not Play,,,,,,,,,,,,TE,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,,,,,6.0,Did Not Play,,,,,,,2021.0,,,,,,,,Did Not Play,,,,,,,2022-01-22,,,,,,,,,,18.0,,,20.0,,,TEN,,CIN,L 16-19
719,,,,,,,,,,,,,,,,,"Pruitt, MyCole",,,,,,,,,,,,,,TE,,,,,100.0%,6,0,6,8.33,8.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,2-3-0
720,,,,,0,0%,,,,,,,,,,,"Kroft, Tyler",10,14%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,21,72%,,,,,,,,,1.0,*,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,17.0,,,18.0,,23.086,CIN,,PIT,L 16-18
721,,,,,0,0%,,,,,,,,,,,"Kroft, Tyler",20,24%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,8,27%,,,,,,,,,2.0,,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,17.0,,,18.0,,27.081,BUF,@,HOU,L 19-22
722,,,,,Inactive,Inactive,,,,,,,,,,,"Kroft, Tyler",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,3.0,Inactive,,,,Inactive,,,2020.0,,,,,,,,,,,,,,,2021-01-09,,,,,,,,,,18.0,,,18.0,,,BUF,,IND,W 27-24
723,,,,,Inactive,Inactive,,,,,,,,,,,"Kroft, Tyler",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,4.0,Inactive,,,,Inactive,,,2020.0,,,,,,,,,,,,,,,2021-01-16,,,,,,,,,,19.0,,,19.0,,,BUF,,BAL,W 17-3
724,,,,,Inactive,Inactive,,,,,,,,,,,"Kroft, Tyler",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,5.0,Inactive,,,,Inactive,,,2020.0,,,,,,,,,,,,,,,2021-01-24,,,,,,,,,,20.0,,,20.0,,,BUF,@,KAN,L 24-38
725,,,,,0,0%,,,,,,,,,,,"Kroft, Tyler",14,22%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,11,39%,,,,,,,,,6.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-14,,,,,,,,,,18.0,,,19.0,,30.091,SFO,,SEA,W 41-23
726,,,,,Inactive,Inactive,,,,,,,,,,,"Kroft, Tyler",Inactive,Inactive,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Inactive,Inactive,,,,,,,,,7.0,Inactive,,,,Inactive,,,2022.0,,,,,,,,,,,,,,,2023-01-22,,,,,,,,,,19.0,,,20.0,,,SFO,,DAL,W 19-12
727,,,,,0,0%,,,,,,,,,,,"Kroft, Tyler",4,9%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,11,48%,,,,,,,,,8.0,,,,,,,,2022.0,,,,,,,,,,,,,,,2023-01-29,,,,,,,,,,20.0,,,21.0,,30.106,SFO,@,PHI,L 7-31
728,,,,,,,,,,,,,,,,,"Kroft, Tyler",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,1-3-0
729,,,,,0.0,0%,,,,,,,,,,,"Parker, Brian",15.0,24%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,5.0,22%,,,,,,,,,1.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-09,,,,,,,,,,17.0,,,18.0,,23.224,KAN,@,HOU,W 30-0
730,,,,,0.0,0%,,,,,,,,,,,"Parker, Brian",2.0,2%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,4.0,14%,,,,,,,,,2.0,,,,,,,,2015.0,,,,,,,,,,,,,,,2016-01-16,,,,,,,,,,18.0,,,19.0,,23.231,KAN,@,NWE,L 20-27
731,,,,,,,,,,,,,,,,,"Parker, Brian",,,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Games,,,,,,,,,,,,,,,,,,,1-1-0
732,,,,,0,0%,,,,,,,,,,,"Boyle, Nick",18,30%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,16,50%,,,,,,,,,1.0,,,,,,,,2018.0,,,,,,,,,,,,,,,2019-01-06,,,,,,,,,,17.0,,,18.0,,25.323,BAL,,LAC,L 17-23
733,,,,,0,0%,,,,,,,,,,,"Boyle, Nick",26,28%,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,6,29%,,,,,,,,,2.0,*,,,,,,,2019.0,,,,,,,,,,,,,,,2020-01-11,,,,,,,,,,17.0,,,19.0,,26.328,BAL,,TEN,L 12-28
734,,,,,Injured Reserve,Injured Reserve,,,,,,,,,,,"Boyle, Nick",Injured Reserve,Injured Reserve,,,,,,,,,,,,TE,,,,,,,,,,,,,,,,Injured Reserve,Injured Reserve,,,,,,,,,3.0,Injured Reserve,,,,Injured Reserve,,,2020.0,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,18.0,,,18.0,,,BAL,@,TEN,W 20-13
